metro_id,property_type,time_stamp,room_num,price
394732,3bedroom,2011-08,3,
394732,3bedroom,2011-09,3,
394732,3bedroom,2011-10,3,
394732,3bedroom,2011-11,3,
394732,3bedroom,2011-12,3,
394732,3bedroom,2012-01,3,795.0
394732,3bedroom,2012-02,3,786.0
394732,3bedroom,2012-03,3,800.0
394732,3bedroom,2012-04,3,792.0
394732,3bedroom,2012-05,3,850.0
394732,3bedroom,2012-06,3,850.0
394732,3bedroom,2012-07,3,850.0
394732,3bedroom,2012-08,3,850.0
394732,3bedroom,2012-09,3,850.0
394732,3bedroom,2012-10,3,850.0
394732,3bedroom,2012-11,3,850.0
394732,3bedroom,2012-12,3,850.0
394732,3bedroom,2013-01,3,800.0
394732,3bedroom,2013-02,3,890.0
394732,3bedroom,2013-03,3,900.0
394732,3bedroom,2013-04,3,850.0
394732,3bedroom,2013-05,3,850.0
394732,3bedroom,2013-06,3,879.0
394732,3bedroom,2013-07,3,875.0
394732,3bedroom,2013-08,3,875.0
394732,3bedroom,2013-09,3,875.0
394732,3bedroom,2013-10,3,875.0
394732,3bedroom,2013-11,3,850.0
394732,3bedroom,2013-12,3,900.0
394732,3bedroom,2014-01,3,950.0
394732,3bedroom,2014-02,3,912.0
394732,3bedroom,2014-03,3,927.0
394732,3bedroom,2014-04,3,900.0
394732,3bedroom,2014-05,3,975.0
394732,3bedroom,2014-06,3,975.0
394732,3bedroom,2014-07,3,950.0
394732,3bedroom,2014-08,3,900.0
394732,3bedroom,2014-09,3,895.0
394732,3bedroom,2014-10,3,925.0
394732,3bedroom,2014-11,3,1000.0
394732,3bedroom,2014-12,3,1000.0
394732,3bedroom,2015-01,3,1000.0
394732,3bedroom,2015-02,3,1000.0
394732,3bedroom,2015-03,3,982.0
394732,3bedroom,2015-04,3,1000.0
394732,3bedroom,2015-05,3,950.0
394732,3bedroom,2015-06,3,900.0
394732,3bedroom,2015-07,3,975.0
394732,3bedroom,2015-08,3,975.0
394732,3bedroom,2015-09,3,975.0
394732,3bedroom,2015-10,3,982.0
394732,3bedroom,2015-11,3,1000.0
394732,3bedroom,2015-12,3,1000.0
394732,3bedroom,2016-01,3,1020.0
394732,3bedroom,2016-02,3,997.0
394732,3bedroom,2016-03,3,975.0
394732,3bedroom,2016-04,3,995.0
394732,3bedroom,2016-05,3,967.0
394732,3bedroom,2016-06,3,975.0
394732,3bedroom,2016-07,3,900.0
394732,3bedroom,2016-08,3,1050.0
394732,3bedroom,2016-09,3,1000.0
394732,3bedroom,2016-10,3,962.0
394732,3bedroom,2016-11,3,1022.0
