id,time_stamp,income
394457,2003-12,42419
394457,2004-03,42698
394457,2004-06,43175
394457,2004-09,43618
394457,2004-12,44238
394457,2005-03,44621
394457,2005-06,44938
394457,2005-09,45114
394457,2005-12,45500
394457,2006-03,46247
394457,2006-06,46913
394457,2006-09,47543
394457,2006-12,47984
394457,2007-03,48732
394457,2007-06,49529
394457,2007-09,49954
394457,2007-12,49851
394457,2008-03,49624
394457,2008-06,50022
394457,2008-09,50257
394457,2008-12,50596
394457,2009-03,49892
394457,2009-06,49776
394457,2009-09,49395
394457,2009-12,49082
394457,2010-03,48764
394457,2010-06,48795
394457,2010-09,48873
394457,2010-12,48926
394457,2011-03,49163
394457,2011-06,49381
394457,2011-09,49647
394457,2011-12,49650
394457,2012-03,50002
394457,2012-06,50417
394457,2012-09,50906
394457,2012-12,51462
394457,2013-03,51555
394457,2013-06,51777
394457,2013-09,51768
394457,2013-12,52166
394457,2014-03,52845
394457,2014-06,53694
394457,2014-09,54417
394457,2014-12,54740
394457,2015-03,55058
394457,2015-06,55421
394457,2015-09,56132
394457,2015-12,56936
394457,2016-03,57529
394457,2016-06,57969
394457,2016-09,58401
394457,2016-12,58947
394457,2017-03,59696
394457,2017-06,60402
394457,2017-09,60899
394457,2017-12,61185
394457,2018-03,61575
394457,2018-06,61966
394457,2018-09,62357
394457,2018-12,62748
395143,1979-03,16687
395143,1979-06,17040
395143,1979-09,17375
395143,1979-12,17678
395143,1980-03,18033
395143,1980-06,18369
395143,1980-09,18686
395143,1980-12,19028
395143,1981-03,19348
395143,1981-06,19637
395143,1981-09,19995
395143,1981-12,20397
395143,1982-03,20773
395143,1982-06,21036
395143,1982-09,21431
395143,1982-12,21946
395143,1983-03,22419
395143,1983-06,22893
395143,1983-09,23251
395143,1983-12,23636
395143,1984-03,24018
395143,1984-06,24478
395143,1984-09,24946
395143,1984-12,25441
395143,1985-03,25820
395143,1985-06,26071
395143,1985-09,26238
395143,1985-12,26386
395143,1986-03,26667
395143,1986-06,26949
395143,1986-09,27264
395143,1986-12,27504
395143,1987-03,27798
395143,1987-06,28100
395143,1987-09,28341
395143,1987-12,28541
395143,1988-03,29035
395143,1988-06,29374
395143,1988-09,29725
395143,1988-12,30042
395143,1989-03,30505
395143,1989-06,31096
395143,1989-09,31378
395143,1989-12,31422
395143,1990-03,31571
395143,1990-06,31699
395143,1990-09,32208
395143,1990-12,32672
395143,1991-03,32763
395143,1991-06,32876
395143,1991-09,32831
395143,1991-12,32742
395143,1992-03,32763
395143,1992-06,32856
395143,1992-09,33186
395143,1992-12,33633
395143,1993-03,33605
395143,1993-06,33658
395143,1993-09,33580
395143,1993-12,34053
395143,1994-03,34033
395143,1994-06,34226
395143,1994-09,34175
395143,1994-12,34502
395143,1995-03,34636
395143,1995-06,34822
395143,1995-09,34929
395143,1995-12,35040
395143,1996-03,35316
395143,1996-06,35643
395143,1996-09,35955
395143,1996-12,36214
395143,1997-03,36448
395143,1997-06,36756
395143,1997-09,37108
395143,1997-12,37566
395143,1998-03,37937
395143,1998-06,38371
395143,1998-09,38685
395143,1998-12,39066
395143,1999-03,39571
395143,1999-06,39982
395143,1999-09,40349
395143,1999-12,40159
395143,2000-03,40461
395143,2000-06,40779
395143,2000-09,41184
395143,2000-12,41384
395143,2001-03,41553
395143,2001-06,41355
395143,2001-09,41390
395143,2001-12,41223
395143,2002-03,41231
395143,2002-06,41179
395143,2002-09,41367
395143,2002-12,41583
395143,2003-03,41542
395143,2003-06,41869
395143,2003-09,42135
395143,2003-12,42521
395143,2004-03,42647
395143,2004-06,42927
395143,2004-09,43257
395143,2004-12,43862
395143,2005-03,44085
395143,2005-06,44219
395143,2005-09,44240
395143,2005-12,44749
395143,2006-03,45429
395143,2006-06,46120
395143,2006-09,46339
395143,2006-12,46356
395143,2007-03,46943
395143,2007-06,47288
395143,2007-09,47740
395143,2007-12,47920
395143,2008-03,48451
395143,2008-06,48967
395143,2008-09,49376
395143,2008-12,49460
395143,2009-03,49096
395143,2009-06,49331
395143,2009-09,49484
395143,2009-12,49801
395143,2010-03,49857
395143,2010-06,50310
395143,2010-09,50463
395143,2010-12,50321
395143,2011-03,50601
395143,2011-06,50811
395143,2011-09,51077
395143,2011-12,50633
395143,2012-03,50817
395143,2012-06,51210
395143,2012-09,51507
395143,2012-12,51993
395143,2013-03,51640
395143,2013-06,51580
395143,2013-09,51210
395143,2013-12,51793
395143,2014-03,52418
395143,2014-06,53047
395143,2014-09,53631
395143,2014-12,53945
395143,2015-03,54231
395143,2015-06,54633
395143,2015-09,55254
395143,2015-12,55865
395143,2016-03,56408
395143,2016-06,56750
395143,2016-09,56866
395143,2016-12,56444
395143,2017-03,56519
395143,2017-06,56675
395143,2017-09,56869
395143,2017-12,57056
395143,2018-03,57542
395143,2018-06,58028
395143,2018-09,58515
395143,2018-12,59001
394484,1979-03,15714
394484,1979-06,15991
394484,1979-09,16407
394484,1979-12,16898
394484,1980-03,17492
394484,1980-06,17950
394484,1980-09,18389
394484,1980-12,18836
394484,1981-03,19337
394484,1981-06,19750
394484,1981-09,20211
394484,1981-12,20750
394484,1982-03,21202
394484,1982-06,21487
394484,1982-09,21692
394484,1982-12,22131
394484,1983-03,22535
394484,1983-06,23058
394484,1983-09,23458
394484,1983-12,23784
394484,1984-03,24129
394484,1984-06,24485
394484,1984-09,24917
394484,1984-12,25433
394484,1985-03,25833
394484,1985-06,26164
394484,1985-09,26377
394484,1985-12,26555
394484,1986-03,26786
394484,1986-06,26978
394484,1986-09,27158
394484,1986-12,27246
394484,1987-03,27430
394484,1987-06,27698
394484,1987-09,27959
394484,1987-12,28189
394484,1988-03,28347
394484,1988-06,28584
394484,1988-09,28745
394484,1988-12,28968
394484,1989-03,29322
394484,1989-06,29570
394484,1989-09,29855
394484,1989-12,29986
394484,1990-03,30284
394484,1990-06,30609
394484,1990-09,31039
394484,1990-12,31335
394484,1991-03,31593
394484,1991-06,31857
394484,1991-09,32102
394484,1991-12,32281
394484,1992-03,32568
394484,1992-06,32961
394484,1992-09,33343
394484,1992-12,33553
394484,1993-03,33880
394484,1993-06,34147
394484,1993-09,34498
394484,1993-12,34774
394484,1994-03,35054
394484,1994-06,35526
394484,1994-09,35892
394484,1994-12,36400
394484,1995-03,36871
394484,1995-06,37323
394484,1995-09,37741
394484,1995-12,38080
394484,1996-03,38551
394484,1996-06,39026
394484,1996-09,39654
394484,1996-12,40334
394484,1997-03,40937
394484,1997-06,41583
394484,1997-09,42147
394484,1997-12,42594
394484,1998-03,43167
394484,1998-06,43688
394484,1998-09,44624
394484,1998-12,45432
394484,1999-03,46284
394484,1999-06,46916
394484,1999-09,47246
394484,1999-12,47458
394484,2000-03,47842
394484,2000-06,48642
394484,2000-09,49322
394484,2000-12,49750
394484,2001-03,49989
394484,2001-06,49758
394484,2001-09,49606
394484,2001-12,49508
394484,2002-03,49404
394484,2002-06,49556
394484,2002-09,49633
394484,2002-12,49828
394484,2003-03,49819
394484,2003-06,49991
394484,2003-09,50216
394484,2003-12,50332
394484,2004-03,50377
394484,2004-06,50406
394484,2004-09,50538
394484,2004-12,50960
394484,2005-03,51292
394484,2005-06,51834
394484,2005-09,52070
394484,2005-12,52193
394484,2006-03,52675
394484,2006-06,52921
394484,2006-09,53560
394484,2006-12,54090
394484,2007-03,54896
394484,2007-06,55807
394484,2007-09,56384
394484,2007-12,56512
394484,2008-03,56137
394484,2008-06,56258
394484,2008-09,56443
394484,2008-12,57015
394484,2009-03,56483
394484,2009-06,55755
394484,2009-09,54775
394484,2009-12,54009
394484,2010-03,53797
394484,2010-06,54018
394484,2010-09,54044
394484,2010-12,53786
394484,2011-03,53845
394484,2011-06,53722
394484,2011-09,53965
394484,2011-12,54304
394484,2012-03,54995
394484,2012-06,55690
394484,2012-09,56104
394484,2012-12,56785
394484,2013-03,57004
394484,2013-06,57613
394484,2013-09,57438
394484,2013-12,57562
394484,2014-03,58118
394484,2014-06,58756
394484,2014-09,59532
394484,2014-12,60062
394484,2015-03,60467
394484,2015-06,60801
394484,2015-09,61335
394484,2015-12,62090
394484,2016-03,62566
394484,2016-06,63053
394484,2016-09,63443
394484,2016-12,63873
394484,2017-03,64621
394484,2017-06,65307
394484,2017-09,65966
394484,2017-12,66476
394484,2018-03,67014
394484,2018-06,67552
394484,2018-09,68090
394484,2018-12,68627
395235,1979-03,15494
395235,1979-06,15770
395235,1979-09,16054
395235,1979-12,16417
395235,1980-03,16843
395235,1980-06,17269
395235,1980-09,17547
395235,1980-12,17730
395235,1981-03,17922
395235,1981-06,18025
395235,1981-09,18286
395235,1981-12,18621
395235,1982-03,18869
395235,1982-06,18991
395235,1982-09,19256
395235,1982-12,19600
395235,1983-03,19985
395235,1983-06,20399
395235,1983-09,20823
395235,1983-12,21075
395235,1984-03,21419
395235,1984-06,21760
395235,1984-09,22178
395235,1984-12,22633
395235,1985-03,22975
395235,1985-06,23265
395235,1985-09,23514
395235,1985-12,23792
395235,1986-03,24100
395235,1986-06,24400
395235,1986-09,24759
395235,1986-12,25159
395235,1987-03,25564
395235,1987-06,25957
395235,1987-09,26365
395235,1987-12,26808
395235,1988-03,27224
395235,1988-06,27678
395235,1988-09,28085
395235,1988-12,28481
395235,1989-03,28893
395235,1989-06,29277
395235,1989-09,29421
395235,1989-12,29392
395235,1990-03,29374
395235,1990-06,29439
395235,1990-09,29610
395235,1990-12,29770
395235,1991-03,29840
395235,1991-06,30042
395235,1991-09,30279
395235,1991-12,30444
395235,1992-03,30624
395235,1992-06,30840
395235,1992-09,31182
395235,1992-12,31594
395235,1993-03,31916
395235,1993-06,32255
395235,1993-09,32563
395235,1993-12,32917
395235,1994-03,33192
395235,1994-06,33576
395235,1994-09,33834
395235,1994-12,34167
395235,1995-03,34498
395235,1995-06,34821
395235,1995-09,35138
395235,1995-12,35591
395235,1996-03,36034
395235,1996-06,36680
395235,1996-09,37041
395235,1996-12,37318
395235,1997-03,37551
395235,1997-06,37765
395235,1997-09,37989
395235,1997-12,38222
395235,1998-03,38473
395235,1998-06,38701
395235,1998-09,39055
395235,1998-12,39689
395235,1999-03,40198
395235,1999-06,40564
395235,1999-09,40649
395235,1999-12,40598
395235,2000-03,40712
395235,2000-06,40934
395235,2000-09,41189
395235,2000-12,41313
395235,2001-03,41226
395235,2001-06,41022
395235,2001-09,40731
395235,2001-12,40596
395235,2002-03,40385
395235,2002-06,40444
395235,2002-09,40364
395235,2002-12,40306
395235,2003-03,40295
395235,2003-06,40402
395235,2003-09,40517
395235,2003-12,40552
395235,2004-03,40781
395235,2004-06,41083
395235,2004-09,41441
395235,2004-12,41856
395235,2005-03,42256
395235,2005-06,42536
395235,2005-09,42665
395235,2005-12,42736
395235,2006-03,43290
395235,2006-06,43792
395235,2006-09,44157
395235,2006-12,44110
395235,2007-03,44606
395235,2007-06,45060
395235,2007-09,45175
395235,2007-12,44678
395235,2008-03,44672
395235,2008-06,45081
395235,2008-09,45413
395235,2008-12,45547
395235,2009-03,44386
395235,2009-06,43889
395235,2009-09,43342
395235,2009-12,43626
395235,2010-03,43268
395235,2010-06,42999
395235,2010-09,42583
395235,2010-12,42440
395235,2011-03,42384
395235,2011-06,42358
395235,2011-09,42194
395235,2011-12,41799
395235,2012-03,41936
395235,2012-06,42182
395235,2012-09,42692
395235,2012-12,43289
395235,2013-03,43199
395235,2013-06,43111
395235,2013-09,42654
395235,2013-12,42659
395235,2014-03,43009
395235,2014-06,43528
395235,2014-09,44097
395235,2014-12,44466
395235,2015-03,44843
395235,2015-06,45174
395235,2015-09,45696
395235,2015-12,46249
395235,2016-03,46750
395235,2016-06,47123
395235,2016-09,47518
395235,2016-12,47902
395235,2017-03,48483
395235,2017-06,49058
395235,2017-09,49436
395235,2017-12,49669
395235,2018-03,49986
395235,2018-06,50303
395235,2018-09,50620
395235,2018-12,50937
395224,1979-03,17319
395224,1979-06,17652
395224,1979-09,18153
395224,1979-12,18913
395224,1980-03,19574
395224,1980-06,20041
395224,1980-09,20227
395224,1980-12,20410
395224,1981-03,20812
395224,1981-06,21135
395224,1981-09,21415
395224,1981-12,21672
395224,1982-03,21892
395224,1982-06,22089
395224,1982-09,22219
395224,1982-12,22595
395224,1983-03,22699
395224,1983-06,22907
395224,1983-09,22976
395224,1983-12,23235
395224,1984-03,23680
395224,1984-06,24172
395224,1984-09,24616
395224,1984-12,24888
395224,1985-03,25093
395224,1985-06,25169
395224,1985-09,25253
395224,1985-12,25420
395224,1986-03,25714
395224,1986-06,26020
395224,1986-09,26382
395224,1986-12,26720
395224,1987-03,27018
395224,1987-06,27333
395224,1987-09,27561
395224,1987-12,27832
395224,1988-03,28037
395224,1988-06,28277
395224,1988-09,28511
395224,1988-12,28888
395224,1989-03,29372
395224,1989-06,29808
395224,1989-09,30059
395224,1989-12,30163
395224,1990-03,30495
395224,1990-06,30963
395224,1990-09,31540
395224,1990-12,31965
395224,1991-03,32165
395224,1991-06,32308
395224,1991-09,32403
395224,1991-12,32511
395224,1992-03,32781
395224,1992-06,33048
395224,1992-09,33264
395224,1992-12,33401
395224,1993-03,33459
395224,1993-06,33571
395224,1993-09,33569
395224,1993-12,33554
395224,1994-03,33502
395224,1994-06,33607
395224,1994-09,33844
395224,1994-12,34363
395224,1995-03,34746
395224,1995-06,35133
395224,1995-09,35464
395224,1995-12,35823
395224,1996-03,36434
395224,1996-06,37094
395224,1996-09,37860
395224,1996-12,38566
395224,1997-03,39252
395224,1997-06,39965
395224,1997-09,40461
395224,1997-12,40749
395224,1998-03,41036
395224,1998-06,41323
395224,1998-09,41696
395224,1998-12,42176
395224,1999-03,42351
395224,1999-06,42479
395224,1999-09,42403
395224,1999-12,42672
395224,2000-03,42795
395224,2000-06,43182
395224,2000-09,43413
395224,2000-12,43571
395224,2001-03,43586
395224,2001-06,43425
395224,2001-09,43518
395224,2001-12,43599
395224,2002-03,43433
395224,2002-06,43404
395224,2002-09,43299
395224,2002-12,43496
395224,2003-03,43658
395224,2003-06,43863
395224,2003-09,43990
395224,2003-12,43981
395224,2004-03,43878
395224,2004-06,43794
395224,2004-09,43856
395224,2004-12,44097
395224,2005-03,44367
395224,2005-06,44631
395224,2005-09,44687
395224,2005-12,44404
395224,2006-03,44791
395224,2006-06,45265
395224,2006-09,46058
395224,2006-12,46520
395224,2007-03,47154
395224,2007-06,47923
395224,2007-09,48124
395224,2007-12,47720
395224,2008-03,47911
395224,2008-06,48651
395224,2008-09,49328
395224,2008-12,49510
395224,2009-03,48762
395224,2009-06,48258
395224,2009-09,47868
395224,2009-12,47963
395224,2010-03,47882
395224,2010-06,48293
395224,2010-09,48317
395224,2010-12,48200
395224,2011-03,48153
395224,2011-06,48122
395224,2011-09,48308
395224,2011-12,48444
395224,2012-03,48919
395224,2012-06,49189
395224,2012-09,49289
395224,2012-12,49517
395224,2013-03,49419
395224,2013-06,49934
395224,2013-09,49994
395224,2013-12,50541
395224,2014-03,50580
395224,2014-06,50794
395224,2014-09,51159
395224,2014-12,51862
395224,2015-03,52229
395224,2015-06,52388
395224,2015-09,52556
395224,2015-12,52804
395224,2016-03,52906
395224,2016-06,53051
395224,2016-09,53292
395224,2016-12,53662
395224,2017-03,53958
395224,2017-06,54220
395224,2017-09,54529
395224,2017-12,55019
395224,2018-03,55426
395224,2018-06,55832
395224,2018-09,56239
395224,2018-12,56646
395115,1979-03,15828
395115,1979-06,16136
395115,1979-09,16453
395115,1979-12,16688
395115,1980-03,17028
395115,1980-06,17362
395115,1980-09,17677
395115,1980-12,17977
395115,1981-03,18228
395115,1981-06,18447
395115,1981-09,18712
395115,1981-12,19034
395115,1982-03,19314
395115,1982-06,19526
395115,1982-09,19896
395115,1982-12,20344
395115,1983-03,20767
395115,1983-06,21120
395115,1983-09,21418
395115,1983-12,21740
395115,1984-03,22157
395115,1984-06,22690
395115,1984-09,23254
395115,1984-12,23823
395115,1985-03,24285
395115,1985-06,24607
395115,1985-09,24939
395115,1985-12,25378
395115,1986-03,25825
395115,1986-06,26421
395115,1986-09,27005
395115,1986-12,27659
395115,1987-03,28158
395115,1987-06,28642
395115,1987-09,29049
395115,1987-12,29507
395115,1988-03,30010
395115,1988-06,30486
395115,1988-09,30865
395115,1988-12,31276
395115,1989-03,31625
395115,1989-06,31873
395115,1989-09,31883
395115,1989-12,31778
395115,1990-03,31737
395115,1990-06,31778
395115,1990-09,31912
395115,1990-12,31953
395115,1991-03,31874
395115,1991-06,31803
395115,1991-09,31689
395115,1991-12,31552
395115,1992-03,31562
395115,1992-06,31646
395115,1992-09,31751
395115,1992-12,31920
395115,1993-03,32005
395115,1993-06,32200
395115,1993-09,32370
395115,1993-12,32542
395115,1994-03,32723
395115,1994-06,32983
395115,1994-09,33232
395115,1994-12,33594
395115,1995-03,33831
395115,1995-06,34192
395115,1995-09,34512
395115,1995-12,34866
395115,1996-03,35249
395115,1996-06,35668
395115,1996-09,36107
395115,1996-12,36562
395115,1997-03,36989
395115,1997-06,37420
395115,1997-09,37796
395115,1997-12,38182
395115,1998-03,38478
395115,1998-06,38966
395115,1998-09,39524
395115,1998-12,40249
395115,1999-03,40785
395115,1999-06,41290
395115,1999-09,41523
395115,1999-12,41423
395115,2000-03,41869
395115,2000-06,42095
395115,2000-09,42584
395115,2000-12,42728
395115,2001-03,43081
395115,2001-06,42912
395115,2001-09,42827
395115,2001-12,42778
395115,2002-03,42748
395115,2002-06,42917
395115,2002-09,42993
395115,2002-12,43172
395115,2003-03,43303
395115,2003-06,43570
395115,2003-09,43761
395115,2003-12,43764
395115,2004-03,43866
395115,2004-06,44063
395115,2004-09,44518
395115,2004-12,45176
395115,2005-03,45520
395115,2005-06,45896
395115,2005-09,46106
395115,2005-12,46414
395115,2006-03,46931
395115,2006-06,47420
395115,2006-09,47957
395115,2006-12,48719
395115,2007-03,49542
395115,2007-06,50419
395115,2007-09,50784
395115,2007-12,50655
395115,2008-03,50583
395115,2008-06,50748
395115,2008-09,50993
395115,2008-12,51464
395115,2009-03,51219
395115,2009-06,51402
395115,2009-09,51053
395115,2009-12,50515
395115,2010-03,49972
395115,2010-06,49727
395115,2010-09,49818
395115,2010-12,50041
395115,2011-03,50104
395115,2011-06,50273
395115,2011-09,50336
395115,2011-12,50427
395115,2012-03,50451
395115,2012-06,50777
395115,2012-09,51031
395115,2012-12,51703
395115,2013-03,51578
395115,2013-06,51664
395115,2013-09,51228
395115,2013-12,51462
395115,2014-03,51809
395115,2014-06,52234
395115,2014-09,52498
395115,2014-12,52399
395115,2015-03,52571
395115,2015-06,52730
395115,2015-09,53143
395115,2015-12,53772
395115,2016-03,54164
395115,2016-06,54516
395115,2016-09,54727
395115,2016-12,54761
395115,2017-03,55019
395115,2017-06,55238
395115,2017-09,55572
395115,2017-12,55685
395115,2018-03,56160
395115,2018-06,56635
395115,2018-09,57109
395115,2018-12,57584
394440,1979-03,14177
394440,1979-06,14433
394440,1979-09,14758
394440,1979-12,15078
394440,1980-03,15539
394440,1980-06,15985
394440,1980-09,16319
394440,1980-12,16477
394440,1981-03,16674
394440,1981-06,16832
394440,1981-09,17157
394440,1981-12,17507
394440,1982-03,17818
394440,1982-06,17952
394440,1982-09,18111
394440,1982-12,18177
394440,1983-03,18453
394440,1983-06,18759
394440,1983-09,19120
394440,1983-12,19408
394440,1984-03,19714
394440,1984-06,20045
394440,1984-09,20400
394440,1984-12,20790
394440,1985-03,21144
394440,1985-06,21460
394440,1985-09,21776
394440,1985-12,22171
394440,1986-03,22599
394440,1986-06,23043
394440,1986-09,23486
394440,1986-12,23884
394440,1987-03,24349
394440,1987-06,24871
394440,1987-09,25418
394440,1987-12,25894
394440,1988-03,26391
394440,1988-06,26837
394440,1988-09,27198
394440,1988-12,27464
394440,1989-03,27952
394440,1989-06,28350
394440,1989-09,28680
394440,1989-12,28807
394440,1990-03,28945
394440,1990-06,29055
394440,1990-09,29228
394440,1990-12,29389
394440,1991-03,29536
394440,1991-06,29682
394440,1991-09,29785
394440,1991-12,29831
394440,1992-03,29919
394440,1992-06,30117
394440,1992-09,30346
394440,1992-12,30651
394440,1993-03,30957
394440,1993-06,31223
394440,1993-09,31428
394440,1993-12,31622
394440,1994-03,31828
394440,1994-06,32199
394440,1994-09,32513
394440,1994-12,32793
394440,1995-03,33122
394440,1995-06,33466
394440,1995-09,33747
394440,1995-12,33927
394440,1996-03,34180
394440,1996-06,34470
394440,1996-09,34849
394440,1996-12,35295
394440,1997-03,35729
394440,1997-06,36170
394440,1997-09,36523
394440,1997-12,36723
394440,1998-03,37126
394440,1998-06,37554
394440,1998-09,38253
394440,1998-12,39037
394440,1999-03,39701
394440,1999-06,40332
394440,1999-09,40635
394440,1999-12,40606
394440,2000-03,40937
394440,2000-06,41290
394440,2000-09,41726
394440,2000-12,41885
394440,2001-03,42114
394440,2001-06,42207
394440,2001-09,42261
394440,2001-12,42299
394440,2002-03,42391
394440,2002-06,42586
394440,2002-09,42824
394440,2002-12,43140
394440,2003-03,43491
394440,2003-06,43921
394440,2003-09,44245
394440,2003-12,44563
394440,2004-03,45057
394440,2004-06,45653
394440,2004-09,46208
394440,2004-12,46920
394440,2005-03,47527
394440,2005-06,48186
394440,2005-09,48646
394440,2005-12,49107
394440,2006-03,49830
394440,2006-06,50455
394440,2006-09,51025
394440,2006-12,51450
394440,2007-03,51858
394440,2007-06,52360
394440,2007-09,52420
394440,2007-12,51979
394440,2008-03,51256
394440,2008-06,50910
394440,2008-09,50653
394440,2008-12,50657
394440,2009-03,49647
394440,2009-06,49117
394440,2009-09,48063
394440,2009-12,46978
394440,2010-03,46414
394440,2010-06,46290
394440,2010-09,46425
394440,2010-12,46486
394440,2011-03,46496
394440,2011-06,46410
394440,2011-09,46407
394440,2011-12,46521
394440,2012-03,46588
394440,2012-06,46697
394440,2012-09,46889
394440,2012-12,47846
394440,2013-03,48002
394440,2013-06,48311
394440,2013-09,47848
394440,2013-12,47917
394440,2014-03,48327
394440,2014-06,48957
394440,2014-09,49633
394440,2014-12,50096
394440,2015-03,50486
394440,2015-06,50881
394440,2015-09,51379
394440,2015-12,51914
394440,2016-03,52217
394440,2016-06,52464
394440,2016-09,52741
394440,2016-12,53031
394440,2017-03,53449
394440,2017-06,53771
394440,2017-09,54109
394440,2017-12,54381
394440,2018-03,54728
394440,2018-06,55075
394440,2018-09,55422
394440,2018-12,55770
394399,1979-03,15697
394399,1979-06,15980
394399,1979-09,16158
394399,1979-12,16340
394399,1980-03,16724
394399,1980-06,16894
394399,1980-09,17105
394399,1980-12,17345
394399,1981-03,17667
394399,1981-06,17775
394399,1981-09,17986
394399,1981-12,18303
394399,1982-03,18616
394399,1982-06,18834
394399,1982-09,19015
394399,1982-12,19102
394399,1983-03,19457
394399,1983-06,19720
394399,1983-09,19963
394399,1983-12,20185
394399,1984-03,20495
394399,1984-06,20973
394399,1984-09,21304
394399,1984-12,21522
394399,1985-03,21750
394399,1985-06,21848
394399,1985-09,21948
394399,1985-12,22142
394399,1986-03,22333
394399,1986-06,22542
394399,1986-09,22748
394399,1986-12,22955
394399,1987-03,23261
394399,1987-06,23583
394399,1987-09,23989
394399,1987-12,24409
394399,1988-03,24879
394399,1988-06,25361
394399,1988-09,25885
394399,1988-12,26232
394399,1989-03,26938
394399,1989-06,27511
394399,1989-09,28027
394399,1989-12,28063
394399,1990-03,28342
394399,1990-06,28642
394399,1990-09,29092
394399,1990-12,29521
394399,1991-03,29913
394399,1991-06,30323
394399,1991-09,30575
394399,1991-12,30777
394399,1992-03,31198
394399,1992-06,31714
394399,1992-09,32252
394399,1992-12,32581
394399,1993-03,33162
394399,1993-06,33719
394399,1993-09,34200
394399,1993-12,34635
394399,1994-03,34923
394399,1994-06,35518
394399,1994-09,35866
394399,1994-12,36233
394399,1995-03,36591
394399,1995-06,36871
394399,1995-09,37107
394399,1995-12,37345
394399,1996-03,37600
394399,1996-06,37981
394399,1996-09,38081
394399,1996-12,38273
394399,1997-03,38277
394399,1997-06,38465
394399,1997-09,38720
394399,1997-12,38970
394399,1998-03,39451
394399,1998-06,39837
394399,1998-09,40418
394399,1998-12,41068
394399,1999-03,41891
394399,1999-06,42611
394399,1999-09,42905
394399,1999-12,42858
394399,2000-03,43094
394399,2000-06,43561
394399,2000-09,43825
394399,2000-12,44111
394399,2001-03,44158
394399,2001-06,44228
394399,2001-09,44069
394399,2001-12,43970
394399,2002-03,43940
394399,2002-06,44062
394399,2002-09,44365
394399,2002-12,44763
394399,2003-03,45005
394399,2003-06,45250
394399,2003-09,45245
394399,2003-12,45200
394399,2004-03,45503
394399,2004-06,45917
394399,2004-09,46430
394399,2004-12,46976
394399,2005-03,47277
394399,2005-06,47676
394399,2005-09,47712
394399,2005-12,47726
394399,2006-03,48166
394399,2006-06,48698
394399,2006-09,49147
394399,2006-12,49561
394399,2007-03,50109
394399,2007-06,50795
394399,2007-09,50907
394399,2007-12,50447
394399,2008-03,49919
394399,2008-06,49996
394399,2008-09,50020
394399,2008-12,50256
394399,2009-03,49774
394399,2009-06,49696
394399,2009-09,49135
394399,2009-12,48053
394399,2010-03,47250
394399,2010-06,46752
394399,2010-09,46643
394399,2010-12,46805
394399,2011-03,47074
394399,2011-06,47119
394399,2011-09,47145
394399,2011-12,47020
394399,2012-03,47202
394399,2012-06,47421
394399,2012-09,47896
394399,2012-12,48970
394399,2013-03,49502
394399,2013-06,50269
394399,2013-09,50294
394399,2013-12,50436
394399,2014-03,50573
394399,2014-06,50866
394399,2014-09,51258
394399,2014-12,51745
394399,2015-03,52254
394399,2015-06,52752
394399,2015-09,53281
394399,2015-12,53594
394399,2016-03,53867
394399,2016-06,54019
394399,2016-09,54252
394399,2016-12,54407
394399,2017-03,54705
394399,2017-06,55126
394399,2017-09,55527
394399,2017-12,55935
394399,2018-03,56387
394399,2018-06,56840
394399,2018-09,57292
394399,2018-12,57745
395160,1979-03,17537
395160,1979-06,17879
395160,1979-09,18140
395160,1979-12,18278
395160,1980-03,18523
395160,1980-06,18684
395160,1980-09,18798
395160,1980-12,18942
395160,1981-03,19092
395160,1981-06,19200
395160,1981-09,19405
395160,1981-12,19722
395160,1982-03,19955
395160,1982-06,20077
395160,1982-09,20285
395160,1982-12,20635
395160,1983-03,20923
395160,1983-06,21300
395160,1983-09,21633
395160,1983-12,22027
395160,1984-03,22470
395160,1984-06,22915
395160,1984-09,23374
395160,1984-12,23802
395160,1985-03,24194
395160,1985-06,24525
395160,1985-09,24796
395160,1985-12,25049
395160,1986-03,25315
395160,1986-06,25564
395160,1986-09,25772
395160,1986-12,25996
395160,1987-03,26305
395160,1987-06,26561
395160,1987-09,26847
395160,1987-12,27118
395160,1988-03,27467
395160,1988-06,27843
395160,1988-09,28179
395160,1988-12,28469
395160,1989-03,28858
395160,1989-06,29043
395160,1989-09,29075
395160,1989-12,28874
395160,1990-03,28863
395160,1990-06,28976
395160,1990-09,29229
395160,1990-12,29526
395160,1991-03,29533
395160,1991-06,29488
395160,1991-09,29463
395160,1991-12,29539
395160,1992-03,29777
395160,1992-06,30058
395160,1992-09,30402
395160,1992-12,30900
395160,1993-03,31211
395160,1993-06,31608
395160,1993-09,31820
395160,1993-12,32100
395160,1994-03,32357
395160,1994-06,32750
395160,1994-09,33125
395160,1994-12,33649
395160,1995-03,34053
395160,1995-06,34408
395160,1995-09,34600
395160,1995-12,34835
395160,1996-03,35077
395160,1996-06,35428
395160,1996-09,35763
395160,1996-12,36049
395160,1997-03,36371
395160,1997-06,36651
395160,1997-09,37012
395160,1997-12,37364
395160,1998-03,37801
395160,1998-06,38184
395160,1998-09,38551
395160,1998-12,38988
395160,1999-03,39306
395160,1999-06,39591
395160,1999-09,39628
395160,1999-12,39790
395160,2000-03,40139
395160,2000-06,40481
395160,2000-09,40743
395160,2000-12,40778
395160,2001-03,40945
395160,2001-06,40945
