SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
10,394404,"Boston, MA",Msa,0.9230355220667384,0.9121384157880508,0.924606585849371,0.9359843968533423,0.9393237079258061,0.9463155764886773,0.9402523465148485,0.9414533686378347,0.933572710951526,0.923432089265102,0.9264950815133668,0.9177078752446732,0.9146123745291563,0.9190126784137486,0.9157894736842105,0.9310344827586207,0.9447371524389849,0.9532739490545398,0.9459303952974839,0.9370855036796083,0.9321491438630181,0.9266409266409267,0.9284009546539379,0.9152379086247999,0.9156281779478428,0.913223378880174,0.9246964776166016,0.9428571428571428,0.95458102148243,0.9592139189873801,0.9589504876892129,0.9537037037037037,0.9493670886075949,0.9484815466711368,0.9493670886075949,0.9491733006736068,0.9407601091685893,0.9407726183115854,0.9504073222749281,0.9653787373939313,0.973713002418519,0.9802450612653163,0.9779951100244498,0.9759547383309759,0.968756054725342,0.9645153608001905,0.965044677119455,0.9606472964114277,0.9536469717121144,0.9520524318730597,0.968054211035818,0.975254730713246,0.9818451278251205,0.9844166310538187,0.9815024537561344,0.9762308998302207,0.9699747019572639,0.967741935483871,0.9635414534652967,0.959448499594485,0.95625,0.957164673759533,0.9654118627587165,0.9787234042553191,0.986159169550173,0.9899749373433584,0.9906997764140621,0.9840764331210191,0.9771160252824158,0.9727272727272728,0.972228435322249,0.9632183908045977,0.9617850730956655,0.9561635775228008,0.9718559977738045,0.985792349726776,0.9947148752372426,0.9976851851851852,0.9965482666857912,0.9894827404646069,0.9846827133479212,0.9823848238482384,0.9787472910233526,0.9748628481007575,0.9698439157448098,0.9734081483288607,0.9828285227533335,0.9954301823750522,1,1,1,0.9956028439373695,0.9896432681242808,0.9884226015303119,0.9869697304229599,0.9809578765147143,0.975162527087848,0.9771359807460891,0.9881952576268511,1,1.00005158315538,1.0002063789868667,1,0.9975040074606403,0.9870200108166577,0.9871244635193133,0.9816932679820702,0.9713269615470105,0.9653407769248662
11,395057,"San Francisco, CA",Msa,0.9650456305999302,0.974781602954357,0.9784818524225304,0.9703615666294825,0.9754949741090466,0.9729187562688064,0.9724238026124818,0.964172813487882,0.9649985132322332,0.96,0.9574468085106383,0.9433962264150944,0.936521417906526,0.9403669724770642,0.95,0.9564270152505446,0.9613259668508287,0.9634408602150538,0.9630931458699473,0.9588477366255144,0.955254465846501,0.9603841536614646,0.9591836734693877,0.9586101503291145,0.9598322310050008,0.9666666666666667,0.9778212364994,0.9855072463768116,1,1,1.0001362091284671,1,1.000173943294486,1.0050892288204154,1.0105448154657293,1.00418410041841,1.0111750169737603,1.0182926829268293,1.0371959942775393,1.048298231582689,1.0577507598784195,1.0525116892458937,1.0450880859958196,1.0343691790468403,1.0251281410176272,1.016260162601626,1.0088596741926266,1.0005437737901033,1,1.0172317954419121,1.0271739130434783,1.0336456690045142,1.0303030303030303,1.0210493414198134,1.0182094501243437,1.0077270601347386,1.0020776194502299,1.0041532987368846,1.0001212268153716,1,1,1.0122358175750834,1.0304208430845923,1.0422535211267605,1.03760779460585,1.0365853658536586,1.0307692307692307,1.0207939508506616,1.0153031194820483,1.0146341463414634,1.0114285714285713,1.0041237113402062,1,1.0157847861914377,1.0302734375,1.0292857142857144,1.0307692307692307,1.0243161094224924,1.0170056685561855,1.0128205128205128,1.00253807106599,1.002002002002002,1.0002222716159146,1,1,1.0106482346347843,1.0229885057471264,1.0295519542421354,1.0323574730354392,1.026450848795894,1.0257644100079122,1.023890784982935,1.0180485638140362,1.0222633328455726,1.0214996556119238,1.0167130919220055,1.01329176409457,1.034712950600801,1.0465891472868218,1.0449298230611757,1.0472331251821219,1.0386213263579012,1.0251708618103017,1.0146392489029492,1.0068540095956133,1.005128205128205,1,0.9859154929577465,0.9797917942437232
12,394532,"Detroit, MI",Msa,0.8833922261484098,0.8793969849246231,0.8877297963944951,0.8795785256730724,0.8888888888888888,0.8912331757002546,0.9000259000018,0.9090909090909091,0.9001812882483149,0.8985693289427173,0.8851124370127104,0.8841005203748715,0.8939001178283332,0.8902177908692062,0.9044943820224719,0.8937358849399738,0.9090909090909091,0.9078947368421053,0.9106277981277981,0.9167501670006679,0.916,0.9142857142857143,0.9123013537374927,0.9142857142857143,0.9075355905864381,0.9105263157894737,0.91324200913242,0.9309200109200109,0.9346989966555184,0.9485224022878932,0.9515340151178302,0.9531392174704276,0.9532799372789394,0.9444444444444444,0.9451894426897852,0.9455587392550143,0.945479641131815,0.9474795460543679,0.945815902752516,0.9597032210149564,0.96,0.9715010721944246,0.972249229145254,0.9678240895102549,0.9656398324802233,0.9604802401200601,0.9486510008703221,0.9441288174392591,0.9375584632516704,0.9380234505862647,0.9316770186335404,0.942015146811601,0.9562841530054644,0.963265306122449,0.9629629629629629,0.9591326105087573,0.9545584452700772,0.9433962264150944,0.9358118231240101,0.9342857142857143,0.9340816776346863,0.9235702966581734,0.9335407868415203,0.9487179487179487,0.961038961038961,0.9634086037243093,0.963855421686747,0.9587813620071685,0.952541351244094,0.9484646464646465,0.9386733416770964,0.9375,0.9363957597173145,0.9344978165938864,0.9428244711263579,0.9578523874697705,0.9636650868878357,0.9686411149825784,0.9714285714285714,0.968421052631579,0.96,0.9571306087453558,0.9541706423776766,0.9490887324165524,0.943952802359882,0.9463148316651502,0.9547738693467337,0.9673115410273516,0.9763509356718605,0.9803921568627451,0.980653769179453,0.9737704918032787,0.9696699134199134,0.9625,0.957410820553765,0.9549624687239366,0.9526196713503214,0.9507972329882746,0.9619173789800388,0.974025974025974,0.9829787234042553,0.9853805749068871,0.9833333333333333,0.9760907565443449,0.9693838494826357,0.96,0.9547738693467337,0.9466994780275779,0.9448985068332982
13,395025,"Riverside, CA",Msa,0.9914204003813155,0.9863945578231292,0.9800191288222867,0.9783584419639373,0.9877671264905308,0.984433322936356,0.993111139232497,0.9824937477670597,0.9730769230769231,0.9695290858725761,0.9657331695249127,0.9622714134239692,0.9587628865979382,0.951188986232791,0.9545454545454546,0.9531772575250836,0.9538461538461539,0.9619780436973009,0.9649122807017544,0.966183574879227,0.9659187952898309,0.9648953530100821,0.9617810760667904,0.9640745793542519,0.9571491993661572,0.9579518480840963,0.9641900831957024,0.9641236964210669,0.9767441860465116,0.978236704235699,0.9917212832011039,0.9927739292883582,0.9923076923076923,0.9899539556299707,0.9891990442134917,0.9919954259576901,1,1,0.9981745289013668,1,1,1,1,1,1,0.9975024937562343,0.9849184364419822,0.9791666666666666,0.9762845849802372,0.9793577981651376,0.9764705882352941,0.9754877438719359,0.9758551307847082,0.9791666666666666,0.9764946533704596,0.9759394430927277,0.9732360097323601,0.9692720148484224,0.9673115410273516,0.9633675487334024,0.9634146341463414,0.9636363636363636,0.9717868338557993,0.9748163416309921,0.97814999005371,0.9787048948201346,0.9789473684210527,0.9794547382321596,0.9772727272727273,0.9742186316051089,0.9719294969260079,0.971995331777259,0.9701492537313433,0.9735849056603774,0.9763313609467456,0.9791666666666666,0.9815295951181422,0.9836065573770492,0.9834038427511012,0.981525025525156,0.9785597540930323,0.9792207792207792,0.9781715306730197,0.9741090369949763,0.9749126706891077,0.9764705882352941,0.9784745378361173,0.983567516075256,0.9876543209876543,0.9883720930232558,0.9886191820507941,0.9868640399620968,0.9850746268656716,0.9837092731829574,0.9830944434487335,0.9814814814814815,0.9803921568627451,0.9831515113024115,0.9872666951330024,0.9863621334057616,0.988194783174227,0.9890484685846215,0.987012987012987,0.9834808557349237,0.9799599198396793,0.974013961014935,0.9745709905156126,0.9672092474640245,0.9676635022498614
14,394976,"Phoenix, AZ",Msa,0.9317561419472248,0.9298998569384835,0.9242323232323232,0.9283770824227255,0.9351204208291511,0.9340909090909091,0.9307958477508651,0.9262689885142645,0.9239518360782981,0.9145470134324093,0.9166666666666666,0.9055385652788263,0.9096422073984233,0.9007506255212677,0.9032907555747998,0.9181506564217456,0.9288990825688074,0.9379444911899216,0.9523809523809523,0.9552388097024256,0.9531511287625418,0.9601344222760866,0.9595744680851064,0.9555143269428984,0.9564838990426457,0.9554140127388535,0.9635254988913525,0.9692307692307692,0.9781420765027322,0.9862068965517241,0.9846396218983852,0.9869375907111756,0.9833850931677018,0.9787843161882592,0.9772357121705656,0.9701492537313433,0.9673115410273516,0.9652509652509652,0.9689998509827535,0.9695274562202039,0.9717062017719348,0.9749652730693366,0.9751130287010805,0.9764369252001761,0.9721518987341772,0.967741935483871,0.9617234270761226,0.9588235294117647,0.9561043566362716,0.9580958095809581,0.9567990721948391,0.9560634925567952,0.955701394585726,0.9583991574512901,0.9565217391304348,0.9552134359692093,0.9583333333333334,0.9559804357492219,0.9562670765027322,0.9575757575757575,0.9555555555555556,0.9612403100775194,0.964516129032258,0.96875,0.9705882352941176,0.970873786407767,0.9725,0.9723502304147466,0.9711595055915244,0.9693877551020408,0.96875,0.9683666881859264,0.9670831932660113,0.9680972228953618,0.9711566758726853,0.972492358988608,0.9722067815453029,0.9729656663963233,0.9733333333333334,0.973513424162572,0.972972972972973,0.971733165609333,0.9711138357873697,0.9703743370745477,0.9692307692307692,0.9719887955182073,0.9748427672955975,0.9760479041916168,0.9764229578471064,0.9773600720978469,0.9771986970684039,0.9770114942528736,0.9753047827446076,0.9763313609467456,0.9746192893401016,0.972972972972973,0.9732910819375283,0.9755102040816327,0.9789183529401637,0.9806700709926517,0.9818181818181818,0.9818130566486987,0.9814814814814815,0.9797029765916055,0.9777777777777777,0.97868638538495,0.975162527087848,0.9739652870493992,0.9727272727272728
15,395078,"Seattle, WA",Msa,0.9155657495229411,0.9099929789879544,0.9302173880064928,0.9341529502448745,0.9397812379740091,0.9367795564503036,0.937950937950938,0.9342601068699039,0.9207820920499324,0.9229807692307692,0.9143233578016187,0.9025864776167825,0.8931229532598988,0.905375539704772,0.9116788321167884,0.9213501400560224,0.9312477264459803,0.9381477425624709,0.9366754617414248,0.9343745718591588,0.9330855018587361,0.9265359477124183,0.9267241379310345,0.9251699654977882,0.9166666666666666,0.926658294428331,0.9411764705882353,0.9528346831824679,0.9671824789029839,0.970873786407767,0.9747899159663865,0.9749715261958998,0.9717141236957508,0.9719194768560072,0.967014859475747,0.9639155896312523,0.9688388652985103,0.9737702098383213,0.9866068759342301,0.9966101694915255,1,1,1,0.9968328054675779,0.9899583289770435,0.9849977269283224,0.975687320273237,0.97092501985296,0.9665777759253085,0.9746088740702744,0.9846153846153847,0.9940511288037119,0.9983159834609825,0.9988530612244898,0.9936379363938845,0.9862226714186925,0.983243999885211,0.9769094057601166,0.9727564368099108,0.9689468194521673,0.9742340206537593,0.9834972495415902,0.9989221888927547,1,1,1,1,1,1,0.9948266942576306,0.9896512740238281,0.9892379606478965,0.9907196527620474,1,1,1.0029498525073746,1.006250909090909,1.0020548728208059,1.0000184511462962,1,1,1,0.9993840545092526,0.9957120859795858,0.9908256880733946,1,1.0062893081761006,1.0188087774294672,1.0227179811467815,1.0186567164179106,1.0115393491807063,1,1,1,1,1,1,1.0044052863436124,1.017457807705421,1.0217162222648506,1.0193295488798064,1.0087591240875913,1,1,0.9924976555173491,0.9843776528013582,0.9732689578515923,0.9659574468085106,0.968
16,394865,"Minneapolis-St Paul, MN",Msa,0.9186711121695642,0.9199679743795036,0.9204218050466426,0.9215376513954713,0.9236780890589718,0.9333333333333333,0.9262880553934023,0.9145044184134813,0.9046874709069581,0.9108457900279462,0.8967138806727577,0.9054086252084822,0.8908908908908909,0.8746702540108616,0.8800004437550164,0.8923431203223949,0.9071877180739707,0.9160253052343151,0.9190371991247265,0.9229314933783319,0.9142857142857143,0.9137394397510005,0.911611088790679,0.9039620066812597,0.9030749655986121,0.9015718495381475,0.9105481227628159,0.9183673469387755,0.9413154785348562,0.9489302967563837,0.9533886093067595,0.9526270016537961,0.95,0.9534108527131784,0.9553115665699701,0.9546964643095397,0.9393571861734384,0.945056989489672,0.9523809523809523,0.9509107659910503,0.9527422980530048,0.9625250142938822,0.9673590504451038,0.9727626459143969,0.9729693196846482,0.9681982047373643,0.96003227107704725,0.9523809523809523,0.9484950316571898,0.9488666315234581,0.9546454962896282,0.9662980516061085,0.9749874937468734,0.9784688644688645,0.9741969457609269,0.9693558474046279,0.9636363636363636,0.9658262137945405,0.9585996110030564,0.9523809523809523,0.948,0.9586767474953645,0.968421052631579,0.975,0.9822090437361009,0.984251968503937,0.9823832625833838,0.9763494585017639,0.9719626168224299,0.9674165411459421,0.9640195298773835,0.9594040825378953,0.9607142857142857,0.9633911368015414,0.9747226768503364,0.9839664861755911,0.9937888198757764,0.9940400170285227,0.9958717053032708,0.9872530274059911,0.9829715482949801,0.9778276396469241,0.9737939249553306,0.9683941997851773,0.9652509652509652,0.9649897028537805,0.9846153846153847,0.9970415265756907,1,1,1,0.9947676408185613,0.9880350877192983,0.9843318362452089,0.9789363919945718,0.9754877438719359,0.9721618094823836,0.9793220580550145,1,1,1,1,1,1,0.9940508382909681,0.9854625854246828,0.9799952369611812,0.9709090909090909,0.9692307692307692
17,395056,"San Diego, CA",Msa,0.9574948586365297,0.9649736228683596,0.96875,0.9665754176439458,0.9714979690976262,0.9624706572769953,0.9647058823529412,0.9632810213726022,0.9531772575250836,0.9484482909345222,0.9406644023287323,0.9436194717444717,0.9415041782729805,0.9375023437558594,0.9450265575872279,0.9386733416770964,0.9498525073746312,0.9415384615384615,0.9408536440929647,0.9417304296645085,0.9454545454545454,0.9384048433798368,0.9365339152573195,0.935251798561151,0.938882512013385,0.941448936986469,0.9518236074270556,0.9595277095277095,0.962278675904542,0.9688195991091314,0.9702520679633355,0.9720475055670585,0.9746328437917223,0.9736147757255936,0.9743589743589743,0.9804280686633627,0.9830097087378641,0.9857142857142858,0.9887323049577859,0.9994472917294744,0.9977117856271235,1,1,0.9877469367341836,0.9787234042553191,0.9726235583128617,0.96875,0.9654761415478197,0.9616679384932676,0.9693838060552551,0.9719626168224299,0.9735519103329788,0.9739868472759035,0.9735849056603774,0.9712230215827338,0.9676898222940227,0.9618537545086895,0.9598004472711457,0.9577464788732394,0.9561128526645768,0.9573817420832347,0.9640102827763496,0.9713701431492843,0.9771724144203937,0.9766277128547579,0.9817945383615084,0.9793760727643002,0.9764705882352941,0.977366255144033,0.9712230215827338,0.972936400541272,0.9713701431492843,0.9733333333333334,0.974025974025974,0.9807045494777836,0.9862169407096271,0.984930032292788,0.9877529286474973,0.9862068965517241,0.9824407239539974,0.9782143535821313,0.9772184684128059,0.9773467743046467,0.9741935483870968,0.97451369556999,0.9821109123434705,0.9891067538126361,0.9915060674085696,0.9922656960873522,0.9918200408997955,0.9879445405263999,0.9849246231155779,0.9833024118738405,0.9789216261094776,0.9787234042553191,0.9774504455355519,0.979381443298969,0.988313856427379,0.9887640449438202,0.9906650981417336,0.9881408274904262,0.9888109918312415,0.9847908500931697,0.9785185185185186,0.9727117592305305,0.9653916211293261,0.9635258358662614,0.9571496939263852,0.9602717106611702
18,395121,"St. Louis, MO",Msa,0.9066690860702836,0.9066666666666666,0.9271989795659605,0.9320695102685624,0.9307216017786051,0.9297872340425531,0.9288920894691717,0.9167175697865353,0.9158154279675942,0.9060022650056625,0.9033733562035449,0.9,0.885112409275978,0.89,0.8923076923076924,0.9048222731646535,0.9130706691682301,0.9224868282402529,0.9178897062870351,0.9179467965530161,0.9033457249070632,0.9009009009009009,0.8974358974358975,0.8964878322185699,0.8946488294314381,0.9066319939907626,0.9104437229437229,0.9171762090050027,0.9332269866315259,0.9380530973451328,0.9368121997598078,0.9379885458841122,0.9290273747610238,0.9186804945901277,0.9262834262834263,0.929368029739777,0.9255738691954543,0.9253470195963198,0.9350393700787402,0.9443293788992893,0.9490611902397308,0.9555361111111111,0.9556190930029387,0.9508506616257089,0.9449694274596998,0.9448818897637795,0.9343902439024391,0.9358710251882707,0.9264705882352942,0.9294117647058824,0.9411418481459682,0.9519038076152304,0.9549859082094376,0.9625,0.9551656920077972,0.9551020408163265,0.948085781318986,0.9418729817007535,0.942079553384508,0.9413392242727557,0.9412550066755674,0.933955970647098,0.9496262626262626,0.9570990359333917,0.9658502932045533,0.9664102082942391,0.9641227272727273,0.9573903728861624,0.9554716629569846,0.9520948171956609,0.9503728386314125,0.9481177899210687,0.9486029665401863,0.9455366128653909,0.9553189466679342,0.965296803652968,0.9717868338557993,0.9762842144731909,0.9742099209471806,0.9683605592828366,0.9626203275409426,0.9592235576068476,0.9561635775228008,0.9545454545454546,0.9529411764705882,0.9537188828571854,0.9665324230032917,0.9732976827094475,0.9763313609467456,0.9781718918024651,0.976,0.9714244886294043,0.9661286656058196,0.9631965944272446,0.9599332220367279,0.9548969004568797,0.9514660777818673,0.9572486511009435,0.9664429530201343,0.9741969457609269,0.9797799616819889,0.985265659798252,0.9794354028531244,0.974903474903475,0.9686490341574056,0.9638747166208613,0.9586528842947649,0.9573109715420036,0.9493670886075949
19,395148,"Tampa, FL",Msa,0.867584679094239,0.8644222020018199,0.866546329723225,0.8775811507735869,0.8766919224348273,0.8915749438137498,0.8969517610678561,0.8951965065502183,0.8930166385954168,0.8828431372549019,0.8849557522123894,0.8838800152245567,0.8898776418242491,0.8850931677018633,0.8738461538461538,0.87271716610238,0.8873560165222751,0.8886324293133295,0.8863329670021224,0.8963524304582454,0.8909004287756074,0.8936581435324451,0.9024390243902439,0.90340186623369,0.8973227419829362,0.9049227799227799,0.9054545454545454,0.912809763132435,0.9261560599123553,0.9248773121932805,0.9281437125748503,0.9285714285714286,0.9256410256410257,0.9298998569384835,0.9289617486338798,0.9246741897488506,0.931899641577061,0.9331395348837209,0.9382303839732888,0.939723469748196,0.9451925317865189,0.9466444259104809,0.9506337558372249,0.9487179487179487,0.9502515371716043,0.9480248881687066,0.9422649572649573,0.9360877985797289,0.9303336703741152,0.9291666666666667,0.9285747449216475,0.9333333333333333,0.9352914765403698,0.9479641816537727,0.944073884043099,0.9421256038647343,0.94,0.9386349164525833,0.9375521354688021,0.9362524551778855,0.9372156505914467,0.9341489028213166,0.9385424664695408,0.9455587392550143,0.95,0.9538307074451653,0.9537771645394963,0.9549641708067738,0.95,0.9512820512820512,0.9518406403244519,0.9514666666666667,0.9496402877697842,0.9516087896305832,0.9541000515729757,0.957743532323649,0.9628832705755783,0.9627450980392157,0.963855421686747,0.9640591966173362,0.9650978220745663,0.9630831765777434,0.960594656014244,0.959065641789457,0.9538461538461539,0.9531332280147446,0.9567567567567568,0.9602194787379973,0.963855421686747,0.963291951429976,0.9641509433962264,0.9633197480548351,0.9616453585325181,0.9617834394904459,0.9623430962343096,0.9605063189889618,0.9598853868194842,0.960677213830625,0.962278675904542,0.9636363636363636,0.9643857543017207,0.9675314026740724,0.9662747778537253,0.9612846126283501,0.9606404269513009,0.9580607926125433,0.9593878752207181,0.9558823529411765,0.953907733360702
20,394358,"Baltimore, MD",Msa,0.9195436400906247,0.9016949152542373,0.9104477611940298,0.9181580324437467,0.927623537628776,0.9306751215575867,0.9276773140800679,0.9319240943189568,0.9180224080041931,0.9230769230769231,0.9208579915075576,0.9090495679854479,0.9119840102020796,0.9104076186489456,0.8966283808818081,0.906058921623124,0.9079121282329199,0.9152327458963614,0.9177083333333333,0.9268630040176613,0.9172781854569713,0.9076363636363636,0.9113859134644995,0.9187279151943463,0.9142682144315464,0.9062480887645825,0.916972324108036,0.9254627313656828,0.9416509049263391,0.944,0.9505074379256757,0.9452069623432036,0.9467667023937121,0.9413979759943516,0.9445583911709984,0.9393939393939394,0.9403108304833465,0.9369951534733441,0.9454545454545454,0.952,0.9636363636363636,0.9670868988569017,0.9658502932045533,0.9665871121718377,0.9615384615384616,0.9572164948453609,0.9545454545454546,0.9419120613150463,0.9424657534246575,0.937894387894388,0.946681226186515,0.9539428329002493,0.9623762376237623,0.9654827413706853,0.9627329192546584,0.9621447336995462,0.9557109557109557,0.95,0.9468085106382979,0.9423554168344744,0.94128608421858,0.941066502720615,0.9456960362941738,0.9567297238530115,0.965,0.9711595055915244,0.9687971105527637,0.9638116021094745,0.9583333333333334,0.9531772575250836,0.9539775249648326,0.9503959983326385,0.943875,0.9447646182056534,0.9489993544222078,0.9632727272727273,0.9722222222222222,0.9770672050558669,0.9752986852604703,0.972972972972973,0.9695290858725761,0.9648699334543255,0.9589556275662392,0.9591836734693877,0.9548635673391622,0.9546493266697289,0.9612277867528272,0.9727464301830542,0.9787234042553191,0.9803901960784314,0.9772727272727273,0.9749937484371093,0.9699909063352531,0.9676581374204443,0.9666318181045703,0.9617152158140918,0.9606986899563319,0.9642857142857143,0.9693333333333334,0.9787286102585652,0.9816291815003233,0.987079923866305,0.9818016227852293,0.9767441860465116,0.9748921145547274,0.9714281632536439,0.9677315262988061,0.9633197480548351,0.957082214457716
21,394530,"Denver, CO",Msa,0.9382268254393691,0.9344909596253359,0.9454949944382648,0.9524520468085711,0.9523809523809523,0.9510869565217391,0.9449820844476355,0.9440677966101695,0.9327352254142405,0.9351892127011744,0.9264640474425501,0.9237467639444575,0.9280434416336603,0.9266123054114158,0.9246031304169877,0.939811320754717,0.9427609427609428,0.9435754189944134,0.9469823274424808,0.945307917888563,0.9451938742261323,0.9410079420678428,0.943126607602172,0.9452554851849175,0.9465478841870824,0.9485404568331398,0.9555555555555556,0.9648389893899671,0.9736237765485125,0.9752438109527382,0.9771339741803282,0.974910394265233,0.9724324324324324,0.9728244849321083,0.9709090909090909,0.9677770138489385,0.9688152576442344,0.9714157782515991,0.9812769953051643,0.9836956521739131,0.9924074074074074,0.9959051223222979,0.9937460913070669,0.9887640449438202,0.9843937575030012,0.9779527559055118,0.9731346787887817,0.9714285714285714,0.9723664685452109,0.9755639097744361,0.9833194212576516,0.9907407407407407,0.9990458015267175,1,1,0.991106640748397,0.9862778730703259,0.9841637964554328,0.9827855603448276,0.9816326530612245,0.9866622207402468,0.9960320673738764,1,1,1.0003334444814937,1.000003449465333,1,1,1,0.9914718214337231,0.9868366218931225,0.9851851851851852,0.9833333333333333,0.9895652173913043,1,1,1.0001272751253694,1,1,1,0.9939959973315544,0.9904808373703227,0.9848834606452335,0.9841269841269841,0.9844428571428572,0.992,1,1,1,1,1,1,0.9910344827586207,0.9894459102902374,0.9864864864864865,0.9846729859249053,0.9909186068641757,1,1,1.0000869640838335,1,1,1,0.9925460965084347,0.9858857397262342,0.9812847449845341,0.9746835443037974,0.9723771093176816,0.9739130434782609
22,394982,"Pittsburgh, PA",Msa,0.9192825112107623,0.9040333796940194,0.9130994899640207,0.933852140077821,0.939093146986421,0.9433734939759036,0.9393548134671441,0.9314197263054174,0.9242457943797309,0.9176524319878815,0.9279423538831065,0.9011264080100125,0.9008257632110843,0.9028016009148084,0.8994082840236687,0.9184678122320301,0.9231265829070865,0.9310133622449698,0.9337483325922632,0.9302325581395349,0.9174311926605505,0.9161976235146967,0.9122401847575058,0.8975834292289988,0.9047428418925616,0.9014306533244345,0.9150326797385621,0.9265036750247018,0.9324239921719397,0.9461538461538461,0.9433695013095302,0.9398645105685373,0.9382853029006679,0.9361967655319027,0.9303187546330616,0.9166666666666666,0.9164338919925512,0.9194612839054559,0.9212121212121213,0.9354120267260579,0.9460834181078331,0.9534625023527622,0.9522893420546364,0.9456177241162954,0.9414381022979985,0.9340353956413632,0.929920737476748,0.9255784865540964,0.9270742686477369,0.9116699389214691,0.9265362846731406,0.9417304296645085,0.9489302967563837,0.9542168674698795,0.9535496677358354,0.9506399287684986,0.9433962264150944,0.9388235294117647,0.9324324324324325,0.9266123054114158,0.92,0.92,0.9286045930211794,0.9385113268608414,0.9473684210526315,0.9597188429305218,0.9549763033175356,0.9543859649122807,0.9473684210526315,0.9463785514205683,0.9370429556183297,0.9294023252521121,0.9309441120677076,0.9230769230769231,0.9327104290742301,0.9444897959183673,0.9545644018340975,0.9615236629472874,0.9568480300187617,0.9527622097678142,0.9508150037099287,0.9454949944382648,0.9387689852490285,0.9300046500465005,0.9291687560869051,0.9228019619865113,0.9304440066676769,0.9499624687218484,0.9575144787644787,0.9614457831325302,0.962419788928347,0.9567314101560915,0.9523809523809523,0.9419033283746605,0.942639476721816,0.9333333333333333,0.9323953752655764,0.9344894026974951,0.9420289855072463,0.9530851342237354,0.9640373181562287,0.969920985569311,0.9685317955426779,0.9626301632695192,0.9578059071729957,0.9515151515151515,0.9445756537309746,0.9372513194265688,0.9362311269088994
